,R2,m,b
LOC105370504,0.30500594622505306,0.5216702746351157,198.02347280928754
TUBB3,0.5594213632239289,0.9384952776606623,12.735954439946731
ERMAP,0.020336510105233296,0.14646652713128272,678.5080956791967
TET3,0.851056054137878,0.706353078378558,1329.868361000872
LMNB1,0.6853946430682987,2.528610141073626,-3223.009478999289
INO80B-WBP1,0.3088798798124437,0.4217097813274232,204.44887443304322
HIGD1C,0.16613274723608273,0.18209798778322295,25.38862339297927
DHODH,0.31472590734353856,0.5005667124780829,99.38211078433946
RNF139-DT,0.014385316789587543,-0.20678947841092793,515.65374073284
LOC105369890,0.3333587803639181,1.402319786116029,160.50572990747276
RHOU,0.9191670631284481,0.6846468528189762,14.820141692418488
SH3BGRL,0.29306617582891836,1.3356350710234737,1274.4935053348372
LINC02988,0.7102101291828272,0.9475506149270071,339.7544918980502
NLRP7,0.749273130478395,0.5333721364281778,1.2459142909601475
CABLES1,0.8872321228456407,0.691525322768521,953.6793613162968
FAM86B3P,0.46866947281382276,0.5333762915610507,81.68433900412566
FBXO41,0.5958802410290476,0.6276309336121871,131.6472019362069
MSX1,0.9097945846971316,2.008969481706579,-28.080217786915924
TRIT1,0.6822642343028165,0.6103732501830688,238.481504917022
TBC1D8B,0.6880083215408066,0.6513588268219177,15.016322374320495
KIF18B,0.7709607803202431,0.8074355017071597,-195.36292091402038
RBM12B,0.014314715935254352,0.12065228260087464,707.7166950160347
NCK2,0.627937334106314,0.6100063942176958,5490.77354544648
PARD6A,0.7744906718212999,0.6299843498904685,-6.451932403112025
MLLT1,0.3157370335063723,0.5166564923532259,678.7063873254226
GARS1,0.6759939757766755,0.8310438841365063,-320.3971823433758
LOC124905125,0.753512537276554,0.42068113240325,26.374953941304113
ATP5PF,0.4817241177877619,0.5346793224419564,179.51377018388
TBCEL,0.6716857612075144,1.111687138683898,218.5292389138258
LINC02202,0.42269257462197385,0.3761049739221612,79.78685726976039
PASK,0.7447479737194745,0.6630001144029287,762.8804407186685
ANG,0.4337387564469628,0.9130828044100717,21.169594642776126
CEMIP2,0.6841761588831659,1.3571667889963894,77.09455861705601
REXO4,0.002770022143256279,0.036726464813433696,670.2519053632947
ANKRD34A,0.37525608796919385,0.4405736224379984,34.26797524109118
POM121,0.3798075291640566,0.7083604756893696,406.6541687040444
FAM3C,0.8988671167742761,1.161586306894843,371.4285235080142
TMOD3,0.2477687827795627,0.502342491841051,1618.5990168375072
IMP3,0.014427214312234371,-0.13763204578319801,448.9802210802653
JMJD7-PLA2G4B,0.35080850990411505,0.8302092974559475,103.3182062157423
PSD4,0.09460384343040362,0.17215531073406704,3190.2009713608436
KHK,0.3763198535016937,0.9405460021357317,-18.591751435397256
LRRC27,0.8808663221529257,1.2158589862517748,-39.26140889016517
DVL2,0.6341307838906014,0.45132966457391593,111.9184474195716
SLC20A1,0.6806279667941495,0.6749310138051907,255.1688116018429
DHRS12,0.41649676347599873,0.6503017594283091,490.1545257109327
PALS2,0.7504536786100681,0.8750847446223327,-248.5554287780633
TBC1D17,0.3541566506861341,0.2155877865106427,146.77585395342683
KRBA2,0.3787787303137632,0.6619275984243101,160.34495193286295
MIR320E,0.008155135644622447,0.10456996714622648,18.82608907408448
WASL,0.25058486632954824,0.536402966199057,777.2707655345412
PAFAH2,0.025047127678750614,0.06635595361466683,291.37731982581363
RHOG,0.8648281511608619,0.786834024572922,-76.79720619402701
TMC8,0.19343823666052162,0.26622591143662866,710.6678354923561
KIAA0408,0.8938669222273878,1.086122440507183,17.672279939332
LINC02390,0.840773364201654,1.6675540588946092,-21.88598605531854
PREX1,0.840799972538075,0.6720274253815142,2186.2907592304273
TESPA1,0.816082064251372,1.6856648305524624,-74.1215549386161
KLHL24,0.3693430923186951,0.4231666626416541,73.91912252164408
ITPR3,0.2694609553208147,0.3155055959759172,1200.6000004167759
TBC1D13,0.17966010960973278,0.3492902152945372,307.0651343698831
STX7,0.7300636645399461,0.7547220722241504,414.644234348948
ARHGAP11B,0.23988331644336247,0.6529306797739136,717.178722302152
CNTROB,0.001269366767360669,0.0279675675162212,256.2951271673198
CECR7,0.958215425431684,0.8174048222470491,-8.12151853072362
IL18RAP,0.1265212761961182,1.5401407652951233,84.24337711551628
SOGA3,0.978511989036319,1.3463676155338216,51.50529483368837
CCL5,0.3706124814807248,1.474911556847778,406.19567471927587
NSG1,0.8967682885495997,0.33987198779151656,18.31698101696621
MRPS26,0.6743515608077869,0.4858620191525719,25.13544623994879
FCRLA,0.8108840920813889,0.6553438786563752,-50.318218965121616
POLR3H,0.1338651109270248,0.2942670704489256,504.62802036486244
SOX12,0.6674543227524573,0.2589886151525654,57.43698862055088
TNKS,0.510808691880205,0.48673022857403847,2164.839721812443
USP51,0.06252039792626718,-0.18216679225230709,63.88966877986215
RSAD1,0.034444212999674484,0.17606993466637874,58.59538010249205
WBP1L,0.2828303890894217,0.2675491707516087,1363.6372489647651
ABHD18,0.562092806807325,1.5916012511637196,-301.9112462026451
MAP7D1,0.3035402587316838,0.2613738070174925,569.4713745139654
CAMK2G,0.06595579730583234,0.2276677737531193,672.6901169281139
SS18,0.7954215250380943,0.7684711999806395,1186.0468545324302
RAB14,0.445173983328519,0.7316245988814506,556.0668864487757
C1orf35,0.0007773911690269752,0.007645936972058287,44.654612499617556
ITPKC,0.443558844522702,0.38340490587415577,112.6460123461028
SNTB2,0.500776955503468,0.642377070858084,308.0723988727981
ACTR8,0.16996290010813087,0.46084451757541633,530.473539634464
UBASH3B,0.982003908409012,0.7540255465778034,-1.4359668939740686
TYSND1,0.6034718559133521,0.5727784930749708,213.27959316088237
NETO1,0.9825337857336506,0.6175726560020456,9.698122663507661
LRRC20,0.36534590421767676,0.41200253227418127,326.89486460007083
SLC19A2,0.6183435744506949,0.2886988428628435,78.02079998440796
LASP1,0.7203154670102028,0.3454131968867705,676.2265631547239
OTULIN-DT,0.3014838798378848,0.5826686210215872,229.01015110241673
ARSK,0.02134495317259777,-0.14799363361541934,251.5446622816623
PPAN-P2RY11,0.37221816460307233,0.36741175867745574,1444.998290367995
RTL6,0.8926323396879281,0.8151284584842382,1.525782627636218
HS6ST1,0.5853415351461172,0.57804575712128,200.9628355144153
SOWAHB,0.40728721725688755,1.6075933666124598,43.3792792700346
ANKS3,0.03665403672814793,0.13985737006412002,282.9728835222236
CNPY3,0.6747591599060714,0.6760977728428578,-40.80212057584208
PLEKHN1,0.11188326532425652,0.34434645061960234,21.668342702509428
LOC100130987,0.380638295319763,0.2945796273387378,179.40636061717373
CXCL11,0.27595974445063665,1.8795572463303833,4.981836179680728
DUSP14,0.7731539136840002,0.6787908731752351,19.4638518092965
LOC107985289,0.029934921050249863,0.32340593765105974,165.7274998883323
ITGAV,0.2740192439939818,0.6137190589487668,484.3840977176345
EFNA4,0.45957114323959936,0.5305856889544124,7.885102203035274
CHURC1-FNTB,0.17086454883341873,0.6492761616317734,2426.571457570571
NCLN,0.5948404725271026,0.6490967289024567,106.71425787222199
ZNF785,0.27174518735108366,0.392236146245759,90.40314592029982
PMEPA1,0.9253566843020661,0.5378356527772867,93.55877787956518
LOC105377626,0.13211431937435192,-0.41536087462520005,102.35019547806607
SELL,0.8002303397376422,2.0974574835035615,372.91199337559624
PRKX,0.8373273233540348,1.1626943463878612,170.45212585515696
HEATR5B,0.8234789056969918,0.6963370820413792,179.93262926157604
GFER,0.6816275042342499,0.7009673381111718,107.4840761871593
GUCY1B1,0.8271601086905194,0.4726083979481893,56.04172748617148
GDPD3,0.3369204654263295,0.3670000901771035,8.123047271864493
GNAZ,0.9952928351191435,0.7387817720754598,8.698775695922848
CEACAM21,0.5675700676339499,0.804278451845033,-71.04153423425487
MAN2A1,0.8538724635345485,1.3237986726218094,851.7806302940562
QPRT,0.8553758682653079,0.9654993302912774,171.6225222245513
AGRN,0.2394960966557973,0.9036819614250312,482.7900322408178
TGFB1,0.8505507086359232,0.9429968191726481,-346.6851977032052
ERCC6L2,0.5909702835958569,1.0697447181866682,1063.7273186372558
LINC00294,0.5075287425199768,0.8902767990783513,33.306495150640075
CLN3,0.7048499560833938,0.8110328857939784,-25.92803271455739
LINC00539,0.8030397894787862,0.8285875794434988,72.65269494682815
FCRL5,0.9656640463207999,1.823600875474452,452.2566225299547
CYFIP2,0.8200525774162324,0.5965620919582244,2339.0773410452593
TNIP1,0.8012821008996851,0.5900896974764661,252.5943754390537
MAPK8IP3,0.6141513132658099,0.5953039043792272,73.15114159592736
FKBP5,0.5437994558154556,0.786079946288342,1102.068394321245
KCNQ1,0.7093852373669369,1.977229893342578,-108.6479556494591
VEGFB,0.5252273363677762,0.4392005863551738,6.395005324445421
EVI5L,0.4937779246711663,0.33969659185227424,366.86048322479036
RAB40C,0.6635105797991281,0.5097626912492429,281.0971566833214
MAPK14,0.6034011332736777,0.8473333274525061,171.96602754629566
FAM90A1,0.4678911426959601,0.8916748201005865,17.031124292803018
CRTC2,0.5225925838717617,0.45930149931692515,164.07821644987246
FAUP4,0.8743632253394933,0.515060169952413,9.364431888097442
PRR7,0.3604504364815899,0.3469459928071227,1038.4200793815407
TNFRSF13B,0.23435355677328262,0.3940752912047316,201.75567842068676
GJB2,0.3298456844802563,0.2036413672304639,3.030103352402933
TRAF3,0.9050469908113252,0.8082741963012667,1175.8374909937775
GNL1,0.4419017058010608,0.3623311179272813,210.4815540086447
NIPA1,0.4744780582168763,0.6091595220721283,33.157240340842236
PNOC,0.3911009313215026,0.19462926880268575,262.7104817321617
ARK2N,0.10079776892155101,0.3419387921958841,1853.0408441421114
STPG1,0.8982345990785607,1.1797238539051476,141.80307554089364
SNHG14,0.3026966305658201,0.39347056125865404,531.6003757089092
GOLGA2,0.6893146530520919,0.6923636233114014,41.90571027020553
WIZ,0.24374043056967565,0.3348447530064078,594.7117779087605
TMEM104,0.5461000023576169,0.4366540806537313,192.84269776992676
FBXL20,0.8224480266958707,0.7211054018904057,332.6148298348144
GASAL1,0.3320414018932122,0.5679945630398301,278.2664439821996
OSER1-DT,0.05389633050789722,0.2160704109359975,32.185478913063434
DCAF16,0.4553090178029422,1.069573867268302,-157.01836374926074
PHOSPHO2-KLHL23,0.37441356362395317,0.5076441754726507,207.54702418063277
LOC124900487,0.4586912752516278,0.43569730398080203,30.918808118110547
LOC122319436,0.4357734984949351,0.16902956741580014,6.254315697845771
LOC101929004,0.5671382977227089,1.288942075489072,65.1996764170224
KCTD20,0.4515054541456758,0.6257660728985337,251.6709857755004
BROX,0.37537142028414827,1.1924898621585018,214.22485607561157
SOCS7,0.483252927798864,0.595115828762598,138.5107574732196
TXLNG,0.8204247310274915,0.8575412013891798,-94.68289458496952
MUC17,0.04737269384226417,0.1155069402518885,7.708473342269257
ADGRF3,0.4771064920537892,0.7981584274079958,322.0848946105146
AMOT,0.9756953929869426,3.2048772747231595,-22.344261589638165
BET1L,0.2364828209519112,0.291638064404581,250.5239205368242
SDHAP2,0.5957763620637813,0.5562419246354471,224.20764583501284
BMP3,0.5697977755652559,0.1971903652874992,3.637470005008149
TNKS1BP1,0.0706946609389899,0.16859568713590423,410.1427172973971
RAD54L,0.4275396732224641,1.020025338400075,659.2460678232524
SLC25A19,0.4771440795788475,0.5858950490901,243.32687202205284
SLC37A1,0.057458542975162175,0.39498641589554573,4545.500259456361
RAB4A-AS1,0.22216303520610103,0.17917611634160596,29.96323820062942
SUPV3L1,0.5359661888703806,0.8905971697182969,-7.058865958826118
KDM6B,0.26788452718548084,0.3403711758303259,246.48638826188312
ECPAS,0.43756912133339454,0.9335420707382378,1607.4572479675817
LOC124902065,0.193033806887133,0.8752976362362977,25.17052024528064
MSL2,0.6538709858074179,0.9385767145349504,199.8385244356814
SMARCA5,0.020367229630208206,0.21484595474364754,1762.369860912563
DPH7,0.2987781128322412,0.3491017900719423,415.68782795887194
LINC00607,0.5980263275090656,2.993742809336186,-62.250555910533365
RRP1,0.7125906917750128,0.47050206863873867,314.49708556158396
ARHGEF11,0.9027824140741992,1.3689220081862994,36.18593149697699
MGA,0.08511390067225721,0.2893709402876363,1608.1027634898621
HPDL,0.5803922115663265,0.5831561540434658,9.381917797466471
MKRN2,0.09991214763118761,0.5797039798196105,647.7537391388535
LINC02812,0.5806727653859769,0.4921433946360095,-0.6471285973183853
MYBBP1A,0.6370917673115989,0.5815329818109541,123.59584990130145
C9orf78,0.08830956192521111,0.313801361487146,147.55200014540435
SLC66A1,0.41307234546560134,0.5430003467433003,184.97543662685212
ABCC1,0.7611317159163052,0.6574761748635838,1732.3234216593482
RBPMS,0.9247529655082789,0.8675160592462061,-12.771518601752405
ARAP1,0.6055564579867413,0.41425298869317656,1018.1568230702994
ZFP36L2,0.5393025876458095,0.3054131941633635,419.17111607671217
LOC124904180,0.23059682143564342,0.4018012825153413,193.36355714731909
LOC105373851,0.7487836808406785,1.6983590576522514,66.23607960557102
ZNF436,0.7712990214025442,0.7763352125142176,17.891456271893958
ZNF319,0.015873282918821174,-0.053499473807358686,173.79705804829084
NLRP1,0.6996541002622091,1.7567644151228727,5.742089962944192
LOC124900412,0.00604044055592845,-0.12019328887559315,1639.1614677186026
TMEM276-ZFTRAF1,0.18621043605127485,0.3131811892566193,450.418838825395
MCAT,0.4058540278210808,0.6889765772267181,32.434667944995624
KBTBD7,0.5514545457322853,0.6789216518715095,18.052882765815056
GIPR,0.5478609458687804,0.24993893681103765,97.07262987660931
PCBP1-AS1,0.8325848693655795,1.1420797022721434,528.0495062017535
SYNM,0.7814182811100158,0.6150026043499215,7.532514857618352
TCL1A,0.41984842471551875,0.24120816056807576,92.80456521721337
PRR3,0.17674330743743483,0.4062176902327822,367.20647821802316
BICRAL,0.7474068329577093,0.806182255685454,818.9737239027045
LRRFIP2,0.7093197151644625,0.773889345144596,110.76012909233123
SLC7A1,0.593613789328463,0.6026690485957363,1108.037115761062
B4GALT5,0.5732797131662565,1.1741204178595293,398.8000921077355
C4orf3,0.5314041559909933,1.2598398541727205,145.00367966198826
KYAT1-SPOUT1,0.22731855145144897,0.39550858816173207,728.3225555895347
P2RX5,0.7168070064870011,0.7618439667204824,145.1558727652165
ZNF878,0.5158341315350328,0.5524167328201642,46.69941755348388
MRPS2,0.04785913257447694,0.12870301121912592,205.36319815603915
BORCS6,0.052447373892526516,0.17553245342169446,84.54035737301126
BRIP1,0.7433382010836218,0.7829890633641009,2507.2283638040344
LCMT1,0.39429295378429785,1.5751514882696753,57.24442412509006
HMOX2,0.007789632976963001,0.07555779215771162,814.4595876803527
MRPL34,0.43242440295752427,0.5126662682454581,111.75743507824893
HEY1,0.8867923663346154,0.37126785781606186,10.05116876093448
DRAM1,0.7076287732574938,1.0400342120816413,1287.9845609357744
CHPF2,0.2889870561132346,0.3820664557901237,285.4192732890808
MINAR1,0.46406230756863276,0.5212129789595962,35.32856014558412
NEK1,0.04732825475791791,0.2105771557368532,1430.9599598557052
PPP2R3C,9.98707891330941e-06,-0.006299197680095459,2294.3551550328057
C11orf80,0.5963514846471586,0.2644865806191983,252.98615321344295
PNRC1,0.4443408886417366,0.43025633803198393,156.0706564122156
GIT2,0.2879784407627455,0.445600131233556,783.7116984276909
LOC105371763,0.06614457316435185,0.7103279348056498,1194.6541808754635
C1orf109,0.5782957920191824,0.584053218046549,92.90030304090737
NDUFV3,0.7560736012788833,0.5779224429138694,209.52663908857994
ADAMTS12,0.9453127393298014,1.2648627439567148,-8.852219504885397
LINC02987,0.44985751055022316,0.6088036744203572,313.070327187982
LOC112267988,0.4407279714982322,2.4071873098023575,68.21362576925029
BTG3-AS1,0.6153152481985242,1.0945444192155158,11.123143698768203
ZNF544,0.8141986568301349,0.8455907724419729,265.94665557300414
ITGAL,0.658670062730558,0.5231759144122123,760.9700113506487
MIR762HG,0.7480082872247018,0.597421821443227,608.2271400761551
RFC1,0.7191133268460266,1.5744491596004093,-282.63601854945364
SGCB,0.32168735361253786,1.0654894476946182,144.9819372531178
PKP2,0.8928104880870467,2.140355358582696,-4.668653289014088
SIRPA,0.9090001412802965,0.5286662651209169,54.41037381603945
CACNA1I,0.09504143084180872,0.5712718475744564,20.017019164378958
LINGO3,0.3856145425694796,0.5939645972654464,-0.9787525233628145
RINT1,0.0014137292696118076,0.05299553023766201,1048.9756994433058
OXTR,0.9482297211517224,0.6827170752134535,96.37907219720296
KRTCAP3,0.43562910552046596,1.1673371102650294,252.0662104660076
ABCA6,0.747677581389625,0.67001388462619,64.49759508413013
ANKRD36BP2,0.877557793881557,0.5131733138547555,15.973345035964627
MPZL3,0.5029924017059714,0.49994744761225124,100.13066216767541
NANOS1,0.28287139011533247,0.6962412419843229,72.8264126214949
LOC105377320,0.4138904991156913,0.5235342624930488,364.8409466519086
ATAD5,0.36641794530656346,1.0497377003576713,822.0498755372844
TMEM115,0.059545135711873365,0.3292407806996105,76.59110064646279
MSRB1,0.17670324978873497,2.180144486657703,223.61522887299733
CSPG4,0.7927127283079121,0.36917724466751417,29.717808217691058
EPHB1,0.966635163842539,1.0809345378734334,717.6860411639273
DEK,0.7814188243706195,1.520300493085779,1068.1368593025027
TRAF4,0.7838411336620053,0.4967756795147841,253.673647578668
DOCK11,0.6774314235313009,0.9342292527937359,-11.520275800796298
WDR43,0.7188208205887756,0.6785941763388507,656.934072204223
UPF3A,0.43502574934164695,0.6381441390797151,105.18863064162929
ARMC7,0.3690108706073445,0.4471057507482862,252.7303022820875
SPSB2,0.10607092085114855,0.21900179447351178,29.814539172038266
RBM18,0.26291106781550666,0.6785901836395892,605.8447361039264
NAAA,0.7932024960709596,0.9761795703335179,-5.484152833339692
ALMS1,0.6398453559717743,0.5754665303219718,989.1903444803313
JMJD6,0.3354867580069357,0.43538791275961636,145.27914371796498
WSB2,0.3872862065713806,0.7260132023341546,641.0761593641058
ALG1L2,0.16372139212979742,0.61652975828408,103.37109197554466
CCNYL1,0.7353752093083128,1.0919458347662825,159.69565489262595
CPM,0.9509622001885552,0.7070525584542366,41.19567057880923
ZNF343,0.4535528562131602,0.5299033234873467,132.10778586417234
LOC124904610,0.16892179905753313,0.49439730840821117,199.32782597326303
RHOQ,0.7966729733331128,0.7659507252165826,-70.4056614596202
BRF1,0.07791009307865693,0.36051549376433084,1204.646422956001
CSRNP2,0.8874456854567228,1.4068234179455033,-175.85688691356768
LOC124906082,0.021666236062922062,0.3013512783037087,163.26792981420292
TP53I13,0.5206675632943594,0.4712876173326346,57.40434144980844
PDCD11,0.6537753051789523,0.753400941157816,-38.959226751252345
NBAS,0.6600594728961151,1.238892986486671,334.0436203127301
MIR7107,0.05468808479328535,-0.46336491835798915,13.541519031371461
DOLK,0.31721808439986976,0.5856280042245787,15.4454997658085
NEDD1,0.7202584014355602,0.9488192616464567,270.546290333784
MAPK12,0.7472403421684946,0.5608438344208122,9.870023414665042
SPRING1,0.39982505214953246,1.2997243495669462,15.61602750878933
FHDC1,0.012371322498027859,0.1150260991039823,385.915385074195
CXXC4,0.9371704145866198,0.6564503532492448,-19.856005458948914
MSTO1,0.44368190616228986,1.379129465289927,180.9580636377109
PEDS1,0.41578098309762734,0.6945462873588802,88.31143208214598
GRASLND,0.9646046195131386,1.9073587169547483,5.275605593485508
P2RY11,0.399986181155391,0.3997862620399639,992.9516403839132
PIGS,2.283123498036943e-07,0.00023758492922357742,477.992799207324
ISCA1,0.18006232157882873,-0.5808267356606291,545.6567145511369
RIN2,0.9253718405659886,2.3088969655768343,64.85234484273832
AHCYL1,0.44785434715445915,1.0058280854252362,591.339826954965
CA2,0.6508264547076159,0.3541976012850826,13.292458426015266
PLA2G4B,0.011109661581862551,0.12371353742470932,97.32748587947697
PDE4A,0.7475391253499224,0.5083740107688259,161.99286353150245
MXD1,0.9318889706417307,1.246233232238024,-41.92470892848337
LGALS9C,0.5772686609050994,6.107785971060348,21.42967139645407
JOSD1,0.41941763435826573,0.8354630459434389,-7.495658997005421
APOBR,0.4297530192597625,0.22881907104238622,6.755486715140068
TSPYL4,0.31599600554927965,0.5500047225381495,48.25254895097949
FAM104A,0.5594376194582186,0.4409823526055402,263.1351241171922
SERPINB9P1,0.8458181598643469,1.4074509021767763,326.78146314276296
HLA-F,0.787771649156335,1.2268561401729448,3679.825117477805
RNF40,0.00453317413962373,0.058079334673112805,1007.134816770867
PTPN6,0.14441812109479013,0.6400106707588087,1179.8478397497406
FOXP4-AS1,0.4869290909401517,0.456671816559872,121.62486599074873
PPIF,0.2593664637028148,0.243933434935878,790.904995908017
SPIN1,0.36468957963774484,0.5805998148121548,200.14258751348007
SMYD3,0.4131565548446665,1.1393687246854196,538.3814562537809
SNAPC2,0.6660925413297686,0.5598298770390313,9.747955470425396
RUFY3,0.8076426567040746,0.7462949241516637,317.13575322728195
TRIM37,0.5084262387032259,0.7376325233010109,853.6440869761495
VWA5A,0.7684042133030916,2.562869551916841,9.571899422269865
LOC102723692,0.7592212672470795,0.8711324244998616,7.132123107592367
PLA2G12A,0.13433041439584514,0.3244895476948094,52.590081999736455
MIURF,3.901124605021344e-06,-0.0014812453547551013,23.41750804034676
NIFK,0.38144526866745476,0.4487653809927256,177.16798189158186
TRIP12,0.7964867545112224,1.0526802036564344,1939.329036524572
SYT16,0.3641857923087993,3.8509015177877655,114.36993593984646
TDP1,0.45721034443208086,0.42184850790393835,1467.5401018229788
EXPH5,0.8948086321413026,0.7483788327971987,144.10589264395833
EBLN3P,0.25376423992555,0.41981031211913045,223.00590728129845
KANK2,0.3781751419793481,0.5785361467445501,124.24932506311546
EPOR,0.4121643256581875,0.5447582753278074,92.93852380140075
KIF13A,0.9256273505635724,0.6437463841856375,38.727296267867246
KIF6,0.8413083331314714,1.443181640407898,79.31129124864566
LOC127898562,0.3786817423658583,0.7467793197574067,7.998681738893087
PUSL1,0.35829292185084294,0.2778898753638146,17.069148046026562
IFNG-AS1,0.8811374843437729,0.48281398366475947,-30.824473256305282
PNP,0.6552698172050857,1.2025364902239881,108.91763521404789
ATP8B3,0.45347467935611874,1.0100456950177301,1.316725977819651
RND1,0.7653664123897008,0.7283743935950482,47.764866058689506
GET1,0.7765381463138016,0.6843226387464428,104.83962292212891
ZFP69B,0.8284214884824228,0.6798819788572852,-24.353936752686536
EFNB2,0.8031549211486366,0.3225625206939691,54.6903190424746
KRBOX5,0.6745049919772574,1.7199065933389381,-576.1570538764904
DNM1P35,0.2924646493156764,1.076312877903346,204.3750553463178
ADAM15-EFNA4,0.43332042129771986,0.5208490864228668,47.71090681694406
NDUFC2-KCTD14,0.6030861381999055,1.8789529437928072,-169.6593040352525
PDSS2,0.15541982309073543,0.3923576170696791,1948.822475524496
STIM1,0.3844714430345296,0.5188773027722097,1848.7004048152517
CEP19,0.5555380718418964,0.6060022629430644,15.028590363293638
RCCD1,0.7361289968510467,0.7637175100954606,14.528595562916507
GATAD2A,0.27737584688210803,0.554204338002227,1452.9109869742074
PCYT2,0.7539991946846949,0.5175368559709916,-26.340980123325267
ICMT,0.6890223529543977,0.9610461671748249,-62.954379448881014
UBQLN1,0.12375797807204536,0.25071555276153,1190.2124807848556
CNST,0.38747483718331754,0.6092992893073111,557.9610413732817
UBQLN2,0.010694491360008329,0.08090286816637413,138.53001151832666
SCAMP2,0.3101705913843793,0.29190948465894434,1209.1003344459289
MYOF,0.6198267650483968,1.899393674823189,21.43478338733553
NIPA2,0.4967784419153026,1.6538711885226896,-328.0318507544448
HBP1,0.7889671411208032,0.8213584128357947,115.58943424747054
AKAP8L,0.1590760331273653,0.5180428692736286,1591.7687432584053
KIAA2013,0.24954809866031402,0.364852182458267,85.6492561885925
ELOA,0.33486178223703456,0.41410813882374903,462.25044872245803
ALG3,0.4783252624664509,0.740401942408674,62.9686492361555
LOC124905983,0.47303766122692636,0.18944669776801085,1.6726890227836222
FBRS,0.39668280101941444,0.3279759247907347,469.7422845969444
MIR4800,0.003980211262823774,0.04608559331484146,2.9968258545613664
DIP2C,0.7718886777198475,0.9655269895875583,474.39904793422943
DBN1,0.6873560235303044,0.4004931438560451,64.47795599573408
SSR1,0.7576899677298876,0.9558502116383806,1123.1687833404203
MYO6,0.9165107557628802,0.6878543619138257,255.05375867154407
PTDSS2,0.44872003854207565,0.4699889643086244,166.7417091963453
ATF3,0.3471591499305632,1.4457280623147941,865.5552859450947
DDIT4,0.7888040993996753,0.6373768893668241,-46.52482446824058
SPARC,0.9099434545224796,0.5988741378206627,28.688761440440828
RAP1B,0.5157884474250102,1.6366829812533155,-136.74339447284183
CD44,0.8994425737329866,0.6698802191196581,549.4558963199779
KCNAB2,0.45715430316712957,0.586323602786326,1708.8909297126993
SUN1,0.5427188092470392,0.5565623032791261,490.05545748723466
SPOUT1,0.41613276414732714,0.3719415220997332,337.918215372582
KDM4C,0.6622970211375222,1.0445138254879167,2366.7947671984384
ZC4H2,0.4692730677861562,0.6589400642885695,56.22811316150971
MRPS30-DT,0.1754998432827478,1.1870946012614056,193.75391532649604
CEP104,0.035832843041845974,-0.5585318585847114,2500.841351421822
TPP2,0.3967299999997165,0.6650117365863836,321.7444181693468
TPT1-AS1,0.6289420217436957,1.5022281084953892,225.7493711023476
ACOT9,0.6020619454195599,1.0459867945912553,159.31264838477603
MAT2A,0.7880768777599154,0.8635006081464743,-14.825981203169249
TSC22D3,0.14009090516225786,0.2823430172590306,387.44568267096747
SHB,0.9436464512580689,0.6018017246606572,183.31408087587351
RASAL3,0.1151627849179,0.17110501048243348,423.09835397609544
GIMAP7,0.8429758596771957,1.9378848217080316,-6.056108266851993
ADGRD1,0.9839586281500308,0.6713750992446839,32.93702879068786
LINC01521,0.4218928990338594,0.5739444821091664,152.9434517912298
CEP162,0.2038487154349411,0.5679305405595202,648.9724035416549
GNPDA1,0.5820252515115962,0.42048376590501907,27.25473480254884
NCK1,0.4762688574229704,0.44287254396293296,566.9995323240722
ZBTB46,0.9522421062183456,0.4967133619237569,19.388179370401758
HGS,0.09494941998264605,0.21558562744767998,646.4063327166185
DOP1B,0.9312149794537441,1.0826523028714767,134.12875892002012
ZNF275,0.0705459378052038,0.17115779873318338,573.0439245479249
COMMD1,0.8943923947655701,0.8185491547695422,1084.9523792475798
LRRC8C,0.8521534341811071,0.6647143886070178,49.473342617922185
ATN1,0.3239467695574534,0.4318081237375062,502.881484391006
MCFD2,0.41463501665759406,1.0826300551871741,-95.90379479116098
NFATC3,0.16544401463278358,0.23033191190972738,2453.0114198569445
INPP5K,0.3906694290279129,0.29528595150876974,351.8023041608368
IDO2,0.7347778374963364,2.045769656164834,62.530197466710945
NFATC2IP,0.006056372397295506,0.12742051931918588,1366.870199606898
CDCA7,0.6510119198254689,0.5614218308795145,181.74414414490684
MIR3658,0.05224226857978742,0.07430055322467238,1.8809643655009283
STX12,0.48370236805986166,1.0260857841647868,738.9263000817716
NCOA2,0.8689638643745445,1.0533347932037112,752.1330203887555
PRADC1,0.0006921866495713802,0.023056891394621106,31.761804043736323
USP21,0.4219245916756835,0.540540481125104,73.72792039942561
LOC107986401,0.18447794402816342,0.8671009383635926,433.20651284525763
LOC105370406,0.3208203610272766,0.8206317317613833,2.8221820975585747
APCDD1L-DT,0.8231177559774231,0.7491898555540089,16.296295587592176
H1-10-AS1,0.044153059710128506,0.08740721272451828,10.187454607984181
KHNYN,0.13745270614646699,0.6767768413639282,1512.3426620251369
CCDC106,0.7239698532895928,0.46869903768706106,21.652419271469327
KMT2C,0.6758635242357072,0.8471120113280187,786.5093860475199
GNRHR2,0.4701212264788679,0.42651122405051656,6.494352724780894
CES2,0.09845855378623003,0.7647546478669289,407.22952891792966
SLC12A2,0.05907916668536539,0.1675086938913621,1213.9735792621582
LRRC45,0.28242938000623075,0.3438134104226691,29.72729498161039
SLC6A4,0.8831095688219979,0.7044930205299362,8.869340104552947
LETM1,0.5115637879901067,0.5681426919108544,242.0191723961873
MSL1,0.0029361615523986195,0.05985992127651912,482.961581132425
